"customerID","Contract","tenure","MonthlyCharges","TechSupport","churn_flag","churn_risk_score","churn_risk_level"
"9206-GVPEQ",Month-to-month,13,54.45,Yes,1,2,Low
"8622-ZLFKO",Month-to-month,6,90.75,No,0,7,High
"1596-BBVTG",Month-to-month,35,75.35,No,1,5,High
"6188-UXBBR",One year,38,20.25,No internet service,0,2,Low
"2333-KWEWW",Two year,18,20.05,No internet service,0,2,Low
"5702-SKUOB",Month-to-month,4,19.6,No internet service,0,7,High
"1134-YWTYF",Month-to-month,27,53.8,Yes,0,2,Low
"6061-GWWAV",One year,41,70.2,No,0,5,High
"0679-TDGAK",One year,50,75.5,Yes,0,5,High
"6585-WCEWR",Two year,72,20.35,No internet service,0,2,Low
"9067-YGSCA",One year,70,26.05,No internet service,0,2,Low
"9067-SQTNS",One year,44,20.6,No internet service,0,2,Low
"8433-WXGNA",Month-to-month,2,75.7,No,1,7,High
"1776-SPBWV",One year,34,20.1,No internet service,0,2,Low
"8735-SDUFN",Two year,72,24.3,No internet service,0,2,Low
"9668-PUGNU",Two year,71,24.5,No internet service,0,2,Low
"9405-GPBBG",Two year,64,110.5,Yes,0,7,High
"1926-QUZNN",Two year,72,25.25,No internet service,0,2,Low
"3707-GNWHM",Month-to-month,1,74.25,No,1,7,High
"7016-NVRIC",One year,29,90.1,No,0,7,High
"5829-NVSQN",One year,23,68.75,Yes,0,2,Low
"9565-AXSMR",Two year,52,19.2,No internet service,0,2,Low
"8922-LIEGH",Month-to-month,25,89.7,No,1,7,High
"8869-LIHMK",Two year,64,115.1,Yes,0,7,High
"8245-UMPYT",Month-to-month,16,96.4,No,1,7,High
"5186-SAMNZ",Month-to-month,1,69.5,No,1,7,High
"0447-RXSGD",Month-to-month,24,99.65,No,0,7,High
"4927-WWOOZ",Month-to-month,2,91.45,No,0,7,High
"5788-YPOEG",Two year,34,84.75,Yes,0,7,High
"5373-SFODM",Month-to-month,36,85.25,No,1,7,High
"0661-KBKPA",One year,53,78.75,Yes,0,5,High
"9081-WWXKP",Two year,47,20.25,No internet service,0,2,Low
"0784-ZQJZX",Two year,72,19.9,No internet service,0,2,Low
"3133-PZNSR",Two year,72,97.75,Yes,0,7,High
"5766-ZJYBB",Month-to-month,1,19.4,No internet service,1,7,High
"8931-GJJIQ",Month-to-month,9,83.3,No,1,7,High
"4277-PVRAN",Month-to-month,8,80.1,No,1,7,High
"0022-TCJCI",One year,45,62.7,No,1,2,Low
"0722-SVSFK",Month-to-month,7,100.4,Yes,0,7,High
"3612-YVGSJ",Two year,71,24.45,No internet service,0,2,Low
"9825-YCXWZ",One year,41,101.1,Yes,0,7,High
"5397-NSKQG",Two year,67,50.9,No,0,2,Low
"8565-HBFNN",One year,69,107.2,Yes,0,7,High
"2000-DHJUY",Two year,70,92.2,Yes,0,7,High
"0203-HHYIJ",One year,25,25.3,No internet service,1,2,Low
"8670-ERCJH",Two year,72,113.4,Yes,0,7,High
"7758-UJWYS",Two year,34,40.55,Yes,0,2,Low
"2050-ONYDQ",Two year,65,26.0,No internet service,0,2,Low
"7055-JCGNI",Two year,70,111.95,Yes,0,7,High
"0739-UUAJR",Two year,72,53.8,No,0,2,Low
"4826-DXMUP",One year,35,72.1,Yes,0,5,High
"0952-KMEEH",Month-to-month,13,98.15,No,1,7,High
"7285-KLOTR",One year,12,78.85,No,0,5,High
"0654-PQKDW",One year,62,70.75,Yes,0,5,High
"7175-NTIXE",Month-to-month,25,76.15,Yes,0,5,High
"7963-SHNDT",Two year,52,39.1,Yes,0,2,Low
"9796-BPKIW",Month-to-month,8,69.95,No,0,4,Medium
"0188-GWFLE",Month-to-month,2,20.05,No internet service,0,7,High
"8129-GMVGI",Two year,56,20.05,No internet service,0,2,Low
"2882-DDZPG",Month-to-month,12,19.45,No internet service,0,2,Low
"3547-LQRIK",One year,47,26.9,No internet service,0,2,Low
"9137-NOQKA",Month-to-month,2,19.2,No internet service,0,7,High
"5843-TTHGI",Month-to-month,18,50.0,No,0,2,Low
"1849-RJYIG",Month-to-month,8,60.0,No,0,4,Medium
"8868-GAGIO",Month-to-month,45,84.55,No,0,7,High
"4061-UKJWL",Month-to-month,3,45.45,No,0,7,High
"5380-XPJNZ",One year,38,20.05,No internet service,0,2,Low
"8263-QMNTJ",Two year,72,115.55,Yes,0,7,High
"8178-EYZUO",Month-to-month,46,93.7,No,1,7,High
"3230-JCNZS",Two year,71,99.0,No,0,7,High
"0277-ORXQS",Two year,66,50.55,Yes,0,2,Low
"5130-IEKQT",Month-to-month,25,105.95,No,1,7,High
"3230-WYKIR",One year,18,82.0,Yes,1,7,High
"7996-BPXHY",Two year,13,25.0,No internet service,0,2,Low
"3227-WLKLI",Two year,65,91.55,Yes,0,7,High
"0407-BDJKB",Month-to-month,60,95.75,No,1,7,High
"2266-FUBDZ",Two year,15,19.35,No internet service,0,2,Low
"8237-ULIXL",Two year,72,24.85,No internet service,0,2,Low
"9600-UDOPK",Month-to-month,30,94.05,No,1,7,High
"8216-AZUUZ",Two year,42,100.4,Yes,0,7,High
"9153-BTBVV",Two year,71,25.0,No internet service,0,2,Low
"4074-SJFFA",Month-to-month,1,54.75,No,1,7,High
"3269-ATYWD",Month-to-month,39,95.65,No,1,7,High
"5186-PEIZU",Month-to-month,35,19.25,No internet service,0,2,Low
"1074-AMIOH",Month-to-month,53,108.25,Yes,0,7,High
"4910-GMJOT",Month-to-month,1,94.6,No,1,7,High
"0354-WYROK",Month-to-month,31,98.9,Yes,1,7,High
"4361-FEBGN",Two year,48,20.15,No internet service,0,2,Low
"7748-UMTRK",Month-to-month,30,101.3,Yes,0,7,High
"0380-ZCSBI",Month-to-month,10,20.0,No internet service,0,4,Medium
"7145-FEJWU",Month-to-month,12,105.3,No,0,7,High
"6463-MVYRY",Two year,57,69.85,Yes,0,2,Low
"3969-JQABI",Month-to-month,58,65.25,No,0,2,Low
"9624-EGDEQ",Two year,37,19.8,No internet service,0,2,Low
"1051-EQPZR",Month-to-month,44,19.6,No internet service,0,2,Low
"5849-ASHZJ",One year,27,20.05,No internet service,0,2,Low
"5780-INQIK",Month-to-month,8,49.4,Yes,0,4,Medium
"7576-OYWBN",Month-to-month,3,76.05,No,1,7,High
"4526-ZJJTM",Month-to-month,25,88.4,No,0,7,High
"8384-FZBJK",Month-to-month,57,100.6,No,0,7,High
"3750-RNQKR",Month-to-month,12,19.45,No internet service,0,2,Low
"0962-CQPWQ",Two year,62,20.3,No internet service,0,2,Low
"3096-YXENJ",Two year,65,107.65,Yes,0,7,High
"1265-BCFEO",Two year,71,80.45,Yes,0,7,High
"5837-LXSDN",One year,21,58.85,No,0,2,Low
"5945-AZYHT",One year,71,109.6,No,0,7,High
"8325-QRPZR",Month-to-month,7,75.15,No,0,5,High
"6384-VMJHP",Two year,72,73.0,Yes,0,5,High
"2262-SLNVK",Month-to-month,1,70.1,No,0,7,High
"7730-CLDSV",Two year,72,98.65,Yes,0,7,High
"1135-HIORI",One year,64,111.45,Yes,0,7,High
"0164-APGRB",Two year,72,114.9,Yes,0,7,High
"6481-ESCNL",Month-to-month,29,100.55,No,0,7,High
"1790-NESIO",Two year,13,20.4,No internet service,0,2,Low
"1550-EENBN",Month-to-month,31,104.35,No,0,7,High
"5539-TMZLF",Month-to-month,1,69.75,No,1,7,High
"4323-SADQS",Month-to-month,7,34.5,Yes,1,4,Medium
"4446-BZKHU",Month-to-month,61,105.55,No,1,7,High
"5202-IVJNU",Month-to-month,39,30.1,No,1,2,Low
"5976-JCJRH",Month-to-month,10,70.3,No,1,5,High
"8198-RKSZG",Month-to-month,14,80.45,Yes,0,7,High
"0137-OCGAB",Month-to-month,1,80.2,No,1,7,High
"3351-NQLDI",One year,67,94.35,Yes,1,7,High
"9297-EONCV",Two year,72,91.35,Yes,0,7,High
"7593-JNWRU",Month-to-month,6,44.6,No,1,4,Medium
"4588-YBNIB",Month-to-month,1,19.6,No internet service,1,7,High
"1069-QJOEE",One year,25,19.9,No internet service,0,2,Low
"3336-JORSO",Month-to-month,33,110.45,Yes,1,7,High
"7799-DSEWS",Month-to-month,18,68.35,Yes,0,2,Low
"8766-PAFNE",Two year,71,79.1,Yes,0,5,High
"5315-CKEQK",One year,28,51.0,No,0,2,Low
"3130-ICDUP",Month-to-month,2,80.55,No,0,7,High
"0820-FNRNX",Month-to-month,17,66.7,Yes,0,2,Low
"0880-FVFWF",Month-to-month,56,86.4,No,0,7,High
"4611-ANLQC",One year,60,50.05,No,0,2,Low
"4213-HKBJO",Two year,33,25.7,No internet service,0,2,Low
"2792-LSHWX",Month-to-month,1,83.4,Yes,0,7,High
"5028-GZLDO",Month-to-month,2,70.7,No,1,7,High
"0014-BMAQU",Two year,63,84.65,Yes,0,7,High
"6861-XWTWQ",Month-to-month,7,99.25,No,1,7,High
"9018-PCIOK",Two year,55,64.75,No,0,2,Low
"4837-QUSFT",One year,65,100.15,Yes,0,7,High
"6877-TJMBR",Month-to-month,1,84.8,Yes,1,7,High
"9953-ZMKSM",Two year,63,25.25,No internet service,0,2,Low
"0907-HQNTS",Two year,70,113.0,Yes,0,7,High
"7665-NKLAV",Two year,36,40.65,Yes,0,2,Low
"6769-DCQLI",One year,52,105.0,Yes,1,7,High
"2433-KMEAS",Month-to-month,22,54.45,No,1,2,Low
"4391-LNRXK",Month-to-month,22,94.95,Yes,0,7,High
"8250-ZNGGW",Month-to-month,5,59.9,Yes,0,7,High
"2195-ZRVAX",Month-to-month,47,85.3,No,1,7,High
"3550-SAHFP",Month-to-month,33,83.35,No,1,7,High
"2011-TRQYE",Month-to-month,18,33.5,No,1,2,Low
"8562-GHPPI",Month-to-month,1,19.8,No internet service,0,7,High
"5893-PYOLZ",Two year,56,81.8,Yes,0,7,High
"4986-MXSFP",Month-to-month,2,20.0,No internet service,0,7,High
"6131-FOYAS",Month-to-month,35,59.6,No,0,2,Low
"3027-YNWZU",Two year,64,25.0,No internet service,0,2,Low
"5609-IMCGG",Month-to-month,15,84.35,No,0,7,High
"4873-ILOLJ",Month-to-month,24,90.35,No,1,7,High
"4727-MCYZG",Month-to-month,1,55.55,No,0,7,High
"9481-WHGWY",Two year,70,75.35,Yes,0,5,High
"2725-KXXWT",Month-to-month,1,90.75,No,1,7,High
"9565-DJPIB",Month-to-month,4,89.6,No,1,7,High
"4328-VUFWD",One year,39,59.3,Yes,0,2,Low
"3301-LSLWQ",Month-to-month,29,66.1,No,0,2,Low
"7473-ZBDSN",Two year,14,18.8,No internet service,0,2,Low
"3166-PNEOF",Two year,61,86.45,Yes,0,7,High
"5639-NTUPK",Month-to-month,13,52.1,No,0,2,Low
"8780-YRMTT",Two year,66,47.4,Yes,0,2,Low
"8348-HFYIV",Month-to-month,2,49.25,No,1,7,High
"5140-FOMCQ",One year,59,109.15,No,0,7,High
"6242-SGYTS",One year,62,94.95,No,0,7,High
"8166-ORCHU",One year,33,93.55,Yes,0,7,High
"8414-OOEEL",Two year,66,79.5,Yes,0,5,High
"8454-AATJP",Two year,72,115.05,Yes,0,7,High
"6849-WLEYG",Month-to-month,1,19.75,No internet service,1,7,High
"4659-NZRUF",Month-to-month,19,95.15,No,1,7,High
"4531-AUZNK",One year,51,95.15,Yes,0,7,High
"4191-XOVOM",Month-to-month,63,105.4,Yes,0,7,High
"2150-OEGBV",One year,27,20.1,No internet service,0,2,Low
"8429-XIBUM",Month-to-month,22,101.35,No,1,7,High
"1855-CFULU",Month-to-month,4,20.05,No internet service,0,7,High
"4878-BUNFV",Two year,42,20.7,No internet service,0,2,Low
"1872-EBWSC",One year,29,20.35,No internet service,0,2,Low
"2608-BHKFN",Month-to-month,4,70.05,No,1,7,High
"7026-YMSBE",One year,30,19.7,No internet service,0,2,Low
"7341-LXCAF",Month-to-month,4,74.65,No,1,7,High
"6997-UVGOX",Two year,71,85.45,Yes,0,7,High
"9674-EHPPG",Two year,46,40.4,Yes,0,2,Low
"9462-MJUAW",Month-to-month,4,50.4,No,1,7,High
"8128-YVJRG",Month-to-month,7,79.65,No,1,5,High
"5440-VHLUL",One year,69,105.2,Yes,0,7,High
"5781-BKHOP",Two year,72,100.65,No,0,7,High
"4283-FUTGF",Month-to-month,19,79.85,No,1,5,High
"5213-TWWJU",Month-to-month,28,91.0,Yes,0,7,High
"1569-TTNYJ",Month-to-month,5,78.75,No,1,7,High
"8628-MFKAX",Two year,72,116.75,Yes,0,7,High
"2397-BRLOM",Month-to-month,8,80.45,No,1,7,High
"7629-WIXZF",One year,7,59.1,No,0,4,Medium
"5445-GLVOT",Month-to-month,22,49.8,No,0,2,Low
"3976-HXHCE",Two year,72,19.3,No internet service,0,2,Low
"2466-NEJOJ",Month-to-month,8,19.65,No internet service,0,4,Medium
"0254-KCJGT",One year,52,81.4,Yes,0,7,High
"5472-CVMDX",Two year,68,38.9,Yes,0,2,Low
"6461-SZMCV",Two year,71,87.95,Yes,0,7,High
"8150-QUDFX",Month-to-month,2,19.85,No internet service,0,7,High
"9508-ILZDG",Month-to-month,34,96.35,Yes,0,7,High
"2346-DJQTB",Month-to-month,35,24.15,No,0,2,Low
"1697-LYYYX",One year,61,19.1,No internet service,0,2,Low
"1942-OQFRW",Month-to-month,1,44.0,No,0,7,High
"4749-VFKVB",Month-to-month,1,50.1,No,1,7,High
"9640-ZSLDC",One year,53,60.6,No,0,2,Low
"4231-LZUYM",Two year,72,25.65,No internet service,0,2,Low
"7598-UAASY",Month-to-month,2,76.4,No,1,7,High
"7938-OUHIO",Month-to-month,3,98.7,Yes,1,7,High
"8510-AWCXC",Month-to-month,13,100.8,No,1,7,High
"6128-AQBMT",Month-to-month,41,53.95,No,0,2,Low
"3594-BDSOA",One year,24,20.4,No internet service,0,2,Low
"0431-APWVY",One year,28,90.1,No,1,7,High
"5133-VRSAB",Month-to-month,8,29.35,No,0,4,Medium
"5996-DAOQL",Month-to-month,1,20.45,No internet service,0,7,High
"6838-YAUVY",Two year,54,95.1,Yes,0,7,High
"0484-JPBRU",Month-to-month,41,25.25,No internet service,0,2,Low
"7883-ROJOC",Month-to-month,19,44.9,No,0,2,Low
"0244-LGNFY",Two year,72,92.65,Yes,0,7,High
"7274-CGTOD",Two year,62,43.7,Yes,0,2,Low
"4295-YURET",Two year,56,72.6,Yes,0,5,High
"3426-NIYYL",Month-to-month,15,51.55,No,1,2,Low
"8225-BTJAU",Month-to-month,10,79.25,No,1,5,High
"4635-EJYPD",Two year,32,18.95,No internet service,0,2,Low
"1866-ZSLJM",Month-to-month,21,20.5,No internet service,0,2,Low
"4636-TVXVG",One year,62,19.95,No internet service,0,2,Low
"4236-UJPWO",Month-to-month,2,24.5,No,0,7,High
"9392-XBGTD",Two year,27,20.6,No internet service,0,2,Low
"3387-VATUS",Month-to-month,5,94.85,No,1,7,High
"6402-SSEJG",One year,25,61.05,No,0,2,Low
"1143-NMNQJ",Month-to-month,2,85.7,No,1,7,High
"1169-SAOCL",One year,49,106.65,Yes,0,7,High
"1110-KYLGQ",Month-to-month,63,108.25,No,0,7,High
"9929-PLVPA",Month-to-month,4,20.4,No internet service,0,7,High
"3518-PZXZQ",Month-to-month,1,55.3,No,0,7,High
"2371-JUNGC",Month-to-month,11,20.25,No internet service,0,4,Medium
"7693-QPEFS",Month-to-month,52,72.95,No,0,5,High
"0924-BJCRC",Month-to-month,60,89.45,No,0,7,High
"5074-FBGHB",One year,64,104.65,Yes,0,7,High
"2351-BKRZW",Two year,43,75.2,No,0,5,High
"4455-BFSPD",One year,61,101.15,Yes,0,7,High
"0415-MOSGF",Month-to-month,1,44.4,No,1,7,High
"1724-BQUHA",Month-to-month,5,89.5,No,1,7,High
"3948-KXDUF",Two year,66,68.75,Yes,0,2,Low
"2323-ARSVR",Two year,67,111.05,Yes,0,7,High
"0815-MFZGM",Two year,42,99.0,Yes,0,7,High
"4826-XTSOH",Month-to-month,1,86.05,No,1,7,High
"5480-XTFFL",Two year,31,21.0,No internet service,0,2,Low
"8295-FHIVV",Month-to-month,7,19.4,No internet service,0,4,Medium
"2495-INZWQ",Month-to-month,4,44.55,No,1,7,High
"9086-YJYXS",One year,34,77.2,No,0,5,High
"1179-INLAT",One year,3,19.45,No internet service,0,4,Medium
"7909-FIOIY",Month-to-month,19,24.85,No,0,2,Low
"4139-SUGLD",Month-to-month,31,35.4,Yes,1,2,Low
"6857-VWJDT",Month-to-month,1,95.65,No,1,7,High
"6351-SCJKT",Month-to-month,3,41.35,Yes,0,7,High
"5468-BPMMO",Month-to-month,46,19.6,No internet service,0,2,Low
"5624-BQSSA",Month-to-month,1,20.95,No internet service,1,7,High
"0197-PNKNK",One year,69,84.45,No,0,7,High
"2439-QKJUL",Month-to-month,5,20.25,No internet service,0,7,High
"1194-SPVSP",Month-to-month,1,19.65,No internet service,0,7,High
"9534-NSXEM",One year,26,20.65,No internet service,0,2,Low
"2408-WITXK",Month-to-month,10,34.7,No,1,4,Medium
"8929-KSWIH",Two year,25,99.3,Yes,0,7,High
"2250-IVBWA",Month-to-month,64,81.05,No,0,7,High
"1810-MVMAI",Month-to-month,30,67.6,Yes,0,2,Low
"9506-UXUSK",Month-to-month,13,70.15,No,0,5,High
"1229-RCALF",One year,64,115.0,Yes,0,7,High
"3572-UOLYZ",Month-to-month,46,84.8,Yes,0,7,High
"1429-UYJSV",One year,12,19.7,No internet service,0,2,Low
"5577-OTWWW",Month-to-month,15,19.75,No internet service,1,2,Low
"6100-QQHEB",Month-to-month,17,92.55,No,1,7,High
"6366-XIVKZ",Month-to-month,13,63.15,No,0,2,Low
"3470-OBUET",Two year,67,74.0,Yes,0,5,High
"2770-NSVDG",Month-to-month,24,29.1,No,0,2,Low
"9375-MHRRS",Month-to-month,6,50.05,Yes,0,4,Medium
"2634-HCZGT",One year,53,60.05,Yes,1,2,Low
"7503-QQRVF",Month-to-month,16,74.3,No,1,5,High
"4860-YZGZM",Month-to-month,10,20.0,No internet service,0,4,Medium
"6599-GZWCM",One year,13,74.65,No,0,5,High
"2691-NZETQ",Month-to-month,9,85.35,No,1,7,High
"4404-HIBDJ",One year,25,74.3,Yes,1,5,High
"5533-NHFRF",Month-to-month,7,44.4,Yes,0,4,Medium
"7037-MTYVW",Two year,38,85.4,Yes,0,7,High
"4760-THGOT",Month-to-month,43,94.1,No,0,7,High
"7295-JOMMD",Month-to-month,4,98.1,Yes,1,7,High
"4016-BJKTZ",Two year,25,108.9,Yes,0,7,High
"6584-VQMYT",One year,27,56.2,No,0,2,Low
"9838-BFCQT",Two year,72,26.1,No internet service,0,2,Low
"2790-XUYMV",One year,71,85.45,No,0,7,High
"0581-MDMPW",Month-to-month,24,88.95,No,0,7,High
"5013-SBUIH",Two year,50,109.65,Yes,1,7,High
"1023-BQXZE",Two year,57,74.35,No,0,5,High
"9163-GHAYE",Month-to-month,15,48.85,No,0,2,Low
"3904-UKFRE",Month-to-month,4,80.1,No,0,7,High
"5353-WILCI",Month-to-month,28,56.05,No,0,2,Low
"0709-TVGUR",Month-to-month,9,74.55,No,1,5,High
"0058-EVZWM",Month-to-month,55,89.8,No,0,7,High
"6023-YEBUP",Month-to-month,3,100.95,No,1,7,High
"7209-JCUDS",Month-to-month,10,94.9,No,1,7,High
"7009-PCARS",One year,55,19.1,No internet service,0,2,Low
"0519-DRGTI",Month-to-month,20,20.35,No internet service,0,2,Low
"1017-FBQMM",One year,62,106.05,Yes,0,7,High
"3001-CBHLQ",Month-to-month,32,104.9,Yes,1,7,High
"1985-MBRYP",Two year,43,19.65,No internet service,0,2,Low
"6158-DWPZT",One year,9,24.1,No,1,4,Medium
"9372-TXXPS",Two year,60,59.85,Yes,0,2,Low
"3259-QMXUN",Two year,58,86.1,No,0,7,High
"1015-JPFYW",One year,7,19.45,No internet service,0,4,Medium
"6645-MXQJT",Month-to-month,2,97.1,No,0,7,High
"4360-QRAVE",Month-to-month,37,36.65,No,0,2,Low
"8433-WPJTV",One year,65,103.9,Yes,0,7,High
"5804-JMYIO",Two year,39,19.75,No internet service,0,2,Low
"3763-GCZHZ",One year,66,104.05,Yes,1,7,High
"6484-LATFU",Two year,68,24.55,No internet service,0,2,Low
"7599-NTMDP",Two year,62,48.7,Yes,0,2,Low
"0772-GYEQQ",Month-to-month,3,88.35,Yes,1,7,High
"0536-ACXIP",Two year,72,109.55,No,0,7,High
"0936-NQLJU",Two year,41,20.65,No internet service,0,2,Low
"4831-EOBFE",Month-to-month,29,94.65,No,1,7,High
"1575-KRZZE",Month-to-month,4,55.2,No,0,7,High
"3251-YMVWZ",One year,53,24.05,No internet service,0,2,Low
"4102-OQUPX",Month-to-month,1,74.4,No,1,7,High
"9170-GYZJC",Month-to-month,41,79.9,Yes,1,5,High
"4884-LEVMQ",Two year,39,20.45,No internet service,0,2,Low
"8857-CUPFQ",Two year,63,19.25,No internet service,0,2,Low
"7610-TVOPG",Month-to-month,15,26.35,No internet service,0,2,Low
"3638-DIMPH",One year,13,43.8,No,0,2,Low
"1845-ZLLIG",Month-to-month,1,50.15,No,0,7,High
"8559-WNQZS",Two year,1,20.45,No internet service,0,4,Medium
"3999-QGRJH",Month-to-month,8,69.7,No,1,4,Medium
"1699-UOTXU",Two year,60,61.4,No,0,2,Low
"2454-RPBRZ",Month-to-month,12,98.1,No,1,7,High
"0635-WKOLD",One year,40,70.75,Yes,0,5,High
"5993-JSUWV",Two year,66,61.15,No,0,2,Low
"4518-FZBSX",One year,42,20.25,No internet service,0,2,Low
"5387-ASZNZ",One year,66,63.85,Yes,0,2,Low
"6988-CJEYV",Month-to-month,49,98.7,No,0,7,High
"2002-MZHWP",Month-to-month,1,20.5,No internet service,1,7,High
"3097-FQTVJ",Two year,41,20.0,No internet service,0,2,Low
"5465-BUBFA",Two year,41,19.3,No internet service,0,2,Low
"7299-GNVPL",Month-to-month,23,84.4,Yes,0,7,High
"9743-DQKQW",Month-to-month,3,25.1,No,0,7,High
"1215-VFYVK",Month-to-month,4,48.25,Yes,0,7,High
"9371-BITHB",Two year,52,19.85,No internet service,0,2,Low
"2265-CYWIV",Month-to-month,4,99.6,No,1,7,High
"9093-FPDLG",Month-to-month,11,94.2,Yes,0,7,High
"0541-FITGH",Month-to-month,2,62.15,No,0,7,High
"6985-HAYWX",Month-to-month,26,79.3,No,0,5,High
"7508-KBIMB",One year,24,56.25,No,0,2,Low
"6838-HVLXG",Month-to-month,12,20.3,No internet service,0,2,Low
"2277-DJJDL",Month-to-month,60,99.0,Yes,0,7,High
"1897-OKVMW",Two year,64,90.6,Yes,0,7,High
"5485-ITNPC",Two year,66,85.9,Yes,0,7,High
"0233-FTHAV",One year,60,79.2,No,0,5,High
"4644-PIZRT",One year,17,70.35,No,0,5,High
"8922-NPKBJ",Two year,42,19.35,No internet service,0,2,Low
"2740-TVLFN",Month-to-month,1,50.15,No,0,7,High
"7771-CFQRQ",Two year,47,63.8,Yes,0,2,Low
"9512-PHSMG",Month-to-month,10,20.55,No internet service,0,4,Medium
"6963-EZQEE",Two year,70,88.55,Yes,0,7,High
"2452-KDRRH",Month-to-month,67,101.4,No,0,7,High
"2004-OCQXK",Month-to-month,1,81.95,No,1,7,High
"5027-QPKTE",Month-to-month,7,69.35,No,1,4,Medium
"4146-SVFUD",Month-to-month,1,44.6,No,0,7,High
"1564-HJUVY",Month-to-month,4,63.75,Yes,0,7,High
"3617-XLSGQ",Two year,66,109.25,No,0,7,High
"7517-LDMPS",Month-to-month,12,84.6,No,0,7,High
"7244-KXYZN",One year,24,20.45,No internet service,0,2,Low
"5226-NOZFC",Month-to-month,26,85.75,No,0,7,High
"2672-HUYVI",Month-to-month,6,91.1,No,1,7,High
"1400-WIVLL",Two year,57,107.95,Yes,0,7,High
"7508-MYBOG",Month-to-month,14,86.1,No,1,7,High
"8148-NLEGT",Two year,42,22.95,No internet service,0,2,Low
"0148-DCDOS",Month-to-month,25,94.7,No,1,7,High
"8347-GDTMP",Two year,64,19.45,No internet service,0,2,Low
"9992-RRAMN",Month-to-month,22,85.1,No,1,7,High
"6746-WAUWT",One year,19,19.7,No internet service,0,2,Low
"0310-MVLET",Month-to-month,61,99.15,No,1,7,High
"0428-IKYCP",Month-to-month,22,87.0,No,0,7,High
"4550-VBOFE",Month-to-month,70,102.95,No,1,7,High
"2187-PKZAY",Month-to-month,12,79.95,No,0,5,High
"4003-OCTMP",One year,31,64.0,Yes,0,2,Low
"6652-YFFJO",Month-to-month,11,64.9,No,0,4,Medium
"7225-IILWY",Two year,68,25.75,No internet service,0,2,Low
"5248-RPYWW",Two year,72,90.15,Yes,0,7,High
"7923-IYJWY",Two year,67,116.1,Yes,0,7,High
"3170-GWYKC",Month-to-month,60,104.95,Yes,0,7,High
"5696-QURRL",Month-to-month,1,45.05,No,1,7,High
"7409-KIUTL",Month-to-month,1,71.0,No,1,7,High
"9830-ECLEN",One year,58,50.0,No,0,2,Low
"1732-VHUBQ",Month-to-month,47,70.55,No,1,5,High
"0495-RVCBF",Month-to-month,1,79.7,No,1,7,High
"2668-TZSPS",Month-to-month,1,20.45,No internet service,0,7,High
"7854-EDSSA",Month-to-month,22,59.0,No,1,2,Low
"8869-TORSS",One year,48,60.35,Yes,1,2,Low
"7446-SFAOA",One year,37,19.85,No internet service,0,2,Low
"9522-ZSINC",One year,13,19.95,No internet service,0,2,Low
"8234-GSZYK",Two year,43,26.45,No internet service,0,2,Low
"6505-OZNPG",Two year,6,63.4,Yes,0,4,Medium
"6164-HAQTX",Two year,71,53.95,Yes,0,2,Low
"0679-IDSTG",Month-to-month,1,69.25,No,1,7,High
"7765-LWVVH",Two year,72,95.1,No,0,7,High
"1658-TJVOA",Month-to-month,6,74.1,No,0,5,High
"0953-LGOVU",Month-to-month,12,35.5,Yes,0,2,Low
"2115-BFTIW",Month-to-month,25,70.95,No,1,5,High
"4692-NNQRU",One year,21,79.2,Yes,0,5,High
"7742-MYPGI",Month-to-month,6,48.8,Yes,0,4,Medium
"0611-DFXKO",Month-to-month,20,89.0,No,1,7,High
"7780-OTDSO",Month-to-month,18,99.4,No,1,7,High
"9619-GSATL",One year,43,55.45,Yes,0,2,Low
"5622-UEJFI",Two year,35,25.4,No internet service,0,2,Low
"9747-DDZOS",Month-to-month,1,73.5,No,1,7,High
"0674-DGMAQ",Month-to-month,32,93.5,No,0,7,High
"6203-HBZPA",Two year,52,63.9,Yes,0,2,Low
"0484-FFVBJ",One year,32,64.85,No,0,2,Low
"0301-FIDRB",Two year,72,63.8,Yes,0,2,Low
"4139-JPIAM",Month-to-month,51,44.45,Yes,0,2,Low
"2181-TIDSV",Two year,68,19.95,No internet service,0,2,Low
"2761-XECQW",Month-to-month,8,43.35,No,0,4,Medium
"1936-CZAKF",Two year,49,49.65,No,0,2,Low
"9453-PATOS",Two year,72,85.1,Yes,0,7,High
"0564-JJHGS",Month-to-month,9,95.5,No,1,7,High
"3348-CFRNX",Month-to-month,28,92.35,No,1,7,High
"4402-FTBXC",Month-to-month,54,89.8,No,0,7,High
"1428-GTBJJ",Month-to-month,11,74.55,No,1,5,High
"2931-XIQBR",One year,50,103.05,Yes,0,7,High
"0106-UGRDO",Two year,69,116.0,Yes,0,7,High
"5542-TBBWB",Month-to-month,1,69.9,No,0,7,High
"1930-QPBVZ",Two year,68,95.1,Yes,0,7,High
"2606-PKWJB",One year,40,40.25,Yes,0,2,Low
"5322-ZSMZY",Two year,31,25.75,No internet service,0,2,Low
"8059-UDZFY",Month-to-month,33,105.35,No,0,7,High
"7740-BTPUX",Two year,55,113.6,Yes,0,7,High
"5220-AGAAX",Two year,68,24.0,No internet service,0,2,Low
